2.044000000e+00 1.000000000e+05 72
72
2.044000000e+00 0.000000000e+00
2.085659030e+00 0.000000000e+00
2.149744940e+00 2.961173630e-28
2.215800000e+00 1.161449957e-27
2.286569860e+00 2.970657339e-27
2.359600000e+00 5.938965242e-27
2.471305870e+00 1.286646608e-26
2.588300000e+00 2.310889627e-26
2.722092080e+00 3.829949657e-26
2.862800000e+00 5.794060799e-26
3.000000000e+00 8.070000000e-26
3.211308150e+00 1.215627358e-25
3.437500000e+00 1.733124987e-25
3.708099250e+00 2.436161907e-25
4.000000000e+00 3.295000000e-25
4.358898950e+00 4.404626576e-25
4.750000000e+00 5.697809906e-25
5.000000000e+00 6.564000000e-25
6.000000000e+00 1.008000000e-24
7.000000000e+00 1.359000000e-24
8.000000000e+00 1.699000000e-24
9.000000000e+00 2.025000000e-24
1.000000000e+01 2.335000000e-24
1.100000000e+01 2.630000000e-24
1.200000000e+01 2.907000000e-24
1.300000000e+01 3.170000000e-24
1.400000000e+01 3.420000000e-24
1.500000000e+01 3.657000000e-24
1.600000000e+01 3.883000000e-24
1.800000000e+01 4.302000000e-24
2.000000000e+01 4.685000000e-24
2.200000000e+01 5.037000000e-24
2.400000000e+01 5.361000000e-24
2.600000000e+01 5.662000000e-24
2.800000000e+01 5.941000000e-24
3.000000000e+01 6.202000000e-24
3.464101620e+01 6.724952300e-24
4.000000000e+01 7.292000000e-24
4.472135960e+01 7.700081300e-24
5.000000000e+01 8.131000000e-24
6.000000000e+01 8.804000000e-24
6.928203240e+01 9.304758800e-24
8.000000000e+01 9.834000000e-24
8.944271920e+01 1.020981880e-23
1.000000000e+02 1.060000000e-23
1.224744880e+02 1.122648654e-23
1.500000000e+02 1.189000000e-23
1.732050810e+02 1.229799980e-23
2.000000000e+02 1.272000000e-23
2.449489750e+02 1.323459100e-23
3.000000000e+02 1.377000000e-23
4.000000000e+02 1.441000000e-23
5.000000000e+02 1.486000000e-23
6.000000000e+02 1.519000000e-23
8.000000000e+02 1.566000000e-23
1.000000000e+03 1.598000000e-23
1.500000000e+03 1.646000000e-23
2.000000000e+03 1.674000000e-23
3.000000000e+03 1.705000000e-23
4.000000000e+03 1.723000000e-23
5.000000000e+03 1.734000000e-23
6.000000000e+03 1.742000000e-23
8.000000000e+03 1.753000000e-23
1.000000000e+04 1.760000000e-23
1.500000000e+04 1.769000000e-23
2.000000000e+04 1.775000000e-23
3.000000000e+04 1.780000000e-23
4.000000000e+04 1.783000000e-23
5.000000000e+04 1.785000000e-23
6.000000000e+04 1.786000000e-23
8.000000000e+04 1.788000000e-23
1.000000000e+05 1.789000000e-23
