2.044000000E+00 0.000000000E+00
2.085810000E+00 1.000000000E-06
2.090400000E+00 1.357750000E-06
2.094700000E+00 1.760530000E-06
2.099900000E+00 2.342140000E-06
2.106600000E+00 3.258110000E-06
2.114000000E+00 4.508010000E-06
2.119500000E+00 5.612440000E-06
2.127900000E+00 7.611530000E-06
2.136250000E+00 1.000000000E-05
2.147000000E+00 1.371070000E-05
2.156900000E+00 1.780860000E-05
2.169000000E+00 2.376660000E-05
2.184500000E+00 3.303640000E-05
2.201800000E+00 4.570690000E-05
2.214800000E+00 5.694720000E-05
2.234200000E+00 7.660400000E-05
2.253680000E+00 1.000000000E-04
2.281500000E+00 1.400670000E-04
2.307000000E+00 1.839780000E-04
2.338200000E+00 2.473730000E-04
2.377400000E+00 3.425810000E-04
2.410200000E+00 4.357050000E-04
2.446800000E+00 5.542420000E-04
2.485900000E+00 6.978210000E-04
2.532900000E+00 8.930670000E-04
2.556430000E+00 1.000000000E-03
2.611900000E+00 1.275130000E-03
2.660400000E+00 1.541590000E-03
2.745300000E+00 2.063370000E-03
2.809000000E+00 2.498890000E-03
2.904500000E+00 3.219180000E-03
3.000000000E+00 4.018000000E-03
3.125000000E+00 5.180270000E-03
3.234400000E+00 6.302020000E-03
3.425800000E+00 8.483040000E-03
3.569300000E+00 1.028310000E-02
3.784700000E+00 1.321240000E-02
4.000000000E+00 1.636000000E-02
4.250000000E+00 2.020730000E-02
4.625000000E+00 2.625160000E-02
5.000000000E+00 3.253000000E-02
5.500000000E+00 4.113470000E-02
6.000000000E+00 4.984000000E-02
6.750000000E+00 6.277090000E-02
7.000000000E+00 6.702000000E-02
8.000000000E+00 8.362000000E-02
9.000000000E+00 9.945000000E-02
1.000000000E+01 1.144000000E-01
1.100000000E+01 1.286000000E-01
1.200000000E+01 1.419000000E-01
1.300000000E+01 1.544000000E-01
1.400000000E+01 1.662000000E-01
1.500000000E+01 1.774000000E-01
1.600000000E+01 1.880000000E-01
1.800000000E+01 2.076000000E-01
2.000000000E+01 2.254000000E-01
2.200000000E+01 2.415000000E-01
2.400000000E+01 2.563000000E-01
2.600000000E+01 2.699000000E-01
2.800000000E+01 2.825000000E-01
3.000000000E+01 2.942000000E-01
4.000000000E+01 3.420000000E-01
5.000000000E+01 3.779000000E-01
6.000000000E+01 4.060000000E-01
8.000000000E+01 4.479000000E-01
1.000000000E+02 4.780000000E-01
1.500000000E+02 5.271000000E-01
2.000000000E+02 5.574000000E-01
3.000000000E+02 5.940000000E-01
4.000000000E+02 6.157000000E-01
5.000000000E+02 6.304000000E-01
6.000000000E+02 6.412000000E-01
8.000000000E+02 6.559000000E-01
1.000000000E+03 6.657000000E-01
1.500000000E+03 6.802000000E-01
2.000000000E+03 6.884000000E-01
3.000000000E+03 6.973000000E-01
4.000000000E+03 7.027000000E-01
5.000000000E+03 7.058000000E-01
6.000000000E+03 7.081000000E-01
8.000000000E+03 7.111000000E-01
1.000000000E+04 7.130000000E-01
1.500000000E+04 7.156000000E-01
2.000000000E+04 7.171000000E-01
3.000000000E+04 7.185000000E-01
4.000000000E+04 7.194000000E-01
5.000000000E+04 7.200000000E-01
6.000000000E+04 7.203000000E-01
8.000000000E+04 7.207000000E-01
1.000000000E+05 7.210000000E-01
 -1 -1
 -2 -2
