1.022000000E+00 0.000000000E+00
1.025120000E+00 1.000000000E-06
1.025500000E+00 1.409740000E-06
1.025800000E+00 1.802210000E-06
1.026100000E+00 2.261090000E-06
1.026600000E+00 3.187610000E-06
1.027100000E+00 4.336810000E-06
1.027500000E+00 5.431810000E-06
1.028100000E+00 7.395310000E-06
1.028750000E+00 1.000000000E-05
1.029500000E+00 1.368530000E-05
1.030100000E+00 1.721090000E-05
1.031000000E+00 2.355030000E-05
1.032000000E+00 3.222280000E-05
1.033200000E+00 4.513870000E-05
1.034000000E+00 5.541190000E-05
1.035300000E+00 7.521380000E-05
1.036640000E+00 1.000000000E-04
1.038200000E+00 1.349530000E-04
1.039700000E+00 1.753310000E-04
1.041500000E+00 2.332770000E-04
1.043800000E+00 3.237960000E-04
1.046400000E+00 4.505010000E-04
1.048300000E+00 5.608860000E-04
1.051200000E+00 7.608300000E-04
1.054080000E+00 1.000000000E-03
1.057700000E+00 1.363060000E-03
1.061100000E+00 1.772990000E-03
1.065100000E+00 2.347230000E-03
1.070400000E+00 3.274610000E-03
1.076200000E+00 4.525470000E-03
1.080600000E+00 5.651570000E-03
1.087100000E+00 7.614580000E-03
1.093710000E+00 1.000000000E-02
1.102600000E+00 1.386550000E-02
1.110700000E+00 1.808430000E-02
1.120600000E+00 2.419320000E-02
1.133300000E+00 3.364070000E-02
1.147500000E+00 4.645260000E-02
1.158200000E+00 5.773070000E-02
1.174100000E+00 7.714990000E-02
1.190110000E+00 1.000000000E-01
1.205100000E+00 1.244300000E-01
1.227500000E+00 1.664810000E-01
1.250000000E+00 2.153000000E-01
1.280300000E+00 2.910840000E-01
1.307700000E+00 3.690110000E-01
1.343000000E+00 4.814830000E-01
1.382200000E+00 6.203510000E-01
1.411700000E+00 7.330160000E-01
1.455800000E+00 9.115620000E-01
1.500000000E+00 1.099000000E+00
1.562500000E+00 1.370630000E+00
1.641100000E+00 1.712790000E+00
1.706900000E+00 1.993470000E+00
1.811600000E+00 2.423760000E+00
1.952900000E+00 2.976300000E+00
2.000000000E+00 3.157000000E+00
2.044000000E+00 3.325000000E+00
2.163500000E+00 3.767450000E+00
2.372600000E+00 4.490230000E+00
2.686300000E+00 5.465710000E+00
3.000000000E+00 6.339000000E+00
3.500000000E+00 7.583390000E+00
4.000000000E+00 8.707000000E+00
5.000000000E+00 1.068000000E+01
6.000000000E+00 1.231000000E+01
7.000000000E+00 1.382000000E+01
8.000000000E+00 1.519000000E+01
9.000000000E+00 1.645000000E+01
1.000000000E+01 1.761000000E+01
1.100000000E+01 1.870000000E+01
1.200000000E+01 1.971000000E+01
1.300000000E+01 2.065000000E+01
1.400000000E+01 2.154000000E+01
1.500000000E+01 2.237000000E+01
1.600000000E+01 2.315000000E+01
1.800000000E+01 2.457000000E+01
2.000000000E+01 2.583000000E+01
2.200000000E+01 2.699000000E+01
2.400000000E+01 2.804000000E+01
2.600000000E+01 2.901000000E+01
2.800000000E+01 2.990000000E+01
3.000000000E+01 3.071000000E+01
4.000000000E+01 3.404000000E+01
5.000000000E+01 3.652000000E+01
6.000000000E+01 3.845000000E+01
8.000000000E+01 4.128000000E+01
1.000000000E+02 4.328000000E+01
1.500000000E+02 4.640000000E+01
2.000000000E+02 4.826000000E+01
3.000000000E+02 5.043000000E+01
4.000000000E+02 5.167000000E+01
5.000000000E+02 5.248000000E+01
6.000000000E+02 5.306000000E+01
8.000000000E+02 5.383000000E+01
1.000000000E+03 5.433000000E+01
1.500000000E+03 5.504000000E+01
2.000000000E+03 5.544000000E+01
3.000000000E+03 5.584000000E+01
4.000000000E+03 5.610000000E+01
5.000000000E+03 5.625000000E+01
6.000000000E+03 5.635000000E+01
8.000000000E+03 5.648000000E+01
1.000000000E+04 5.656000000E+01
1.500000000E+04 5.667000000E+01
2.000000000E+04 5.674000000E+01
3.000000000E+04 5.679000000E+01
4.000000000E+04 5.684000000E+01
5.000000000E+04 5.686000000E+01
6.000000000E+04 5.687000000E+01
8.000000000E+04 5.688000000E+01
1.000000000E+05 5.690000000E+01
 -1 -1
 -2 -2
