5.985000e-05  0.000000e+00
5.985000e-05  3.231640e+06
6.070000e-05  3.258420e+06
6.180000e-05  3.276520e+06
6.350000e-05  3.277260e+06
6.531306e-05  3.248367e+06
6.730000e-05  3.190820e+06
6.918310e-05  3.117384e+06
7.161434e-05  3.004364e+06
7.413102e-05  2.874119e+06
7.705100e-05  2.714681e+06
8.035261e-05  2.532005e+06
8.413951e-05  2.327492e+06
8.810489e-05  2.124989e+06
9.332543e-05  1.881587e+06
9.900000e-05  1.648838e+06
1.060000e-04  1.405122e+06
1.150000e-04  1.152272e+06
1.273503e-04  8.917305e+05
1.462177e-04  6.246911e+05
1.778279e-04  3.739745e+05
2.150000e-04  2.257860e+05
2.511886e-04  1.482524e+05
2.884032e-04  1.013010e+05
3.311311e-04  6.872270e+04
3.981072e-04  4.059904e+04
5.069907e-04  2.017045e+04
6.095369e-04  1.176761e+04
7.161434e-04  7.293238e+03
8.511380e-04  4.335148e+03
1.035142e-03  2.386886e+03
1.258925e-03  1.304007e+03
1.548817e-03  6.821763e+02
1.927525e-03  3.415056e+02
2.426610e-03  1.635221e+02
3.090295e-03  7.486552e+01
4.000000e-03  3.226328e+01
5.308844e-03  1.271421e+01
7.161434e-03  4.711578e+00
1.011579e-02  1.486243e+00
1.479108e-02  4.142890e-01
2.398833e-02  8.077632e-02
7.413102e-02  1.751943e-03
1.047129e-01  5.447762e-04
1.318257e-01  2.518205e-04
1.603245e-01  1.316429e-04
1.949845e-01  6.933608e-05
2.238721e-01  4.439084e-05
2.570396e-01  2.862924e-05
2.917427e-01  1.928922e-05
3.273407e-01  1.357193e-05
3.630781e-01  9.959316e-06
4.027170e-01  7.361304e-06
4.415705e-01  5.664986e-06
4.841724e-01  4.389978e-06
5.308844e-01  3.428044e-06
5.821032e-01  2.697560e-06
6.309573e-01  2.201728e-06
6.839117e-01  1.808428e-06
7.413102e-01  1.495325e-06
8.035261e-01  1.248803e-06
8.912509e-01  9.981812e-07
1.202264e+00  5.309822e-07
1.303167e+00  4.502062e-07
1.412538e+00  3.843691e-07
1.513561e+00  3.380200e-07
1.603245e+00  3.057574e-07
1.717908e+00  2.730164e-07
1.840772e+00  2.461737e-07
2.264644e+00  1.815352e-07
2.570396e+00  1.518277e-07
2.951209e+00  1.258996e-07
3.427678e+00  1.035157e-07
4.073803e+00  8.326356e-08
4.897788e+00  6.652782e-08
6.025596e+00  5.210080e-08
7.673615e+00  3.951476e-08
9.885531e+00  2.981164e-08
1.300000e+01  2.213400e-08
1.883649e+01  1.491678e-08
2.722701e+01  1.015521e-08
4.365158e+01  6.245867e-09
8.709636e+01  3.094079e-09
1.737801e+02  1.541517e-09
6.918310e+02  3.855770e-10
1.000000e+05  2.663800e-12
-1  -1
5.500000e-06  0.000000e+00
5.500000e-06  1.207440e+06
5.600000e-06  1.241780e+06
5.770000e-06  1.289010e+06
5.956621e-06  1.332752e+06
6.165950e-06  1.371698e+06
6.420000e-06  1.406580e+06
6.683439e-06  1.430410e+06
6.918310e-06  1.443092e+06
7.200000e-06  1.449470e+06
7.500000e-06  1.447060e+06
7.852356e-06  1.435264e+06
8.222426e-06  1.414927e+06
8.700000e-06  1.380000e+06
9.225714e-06  1.333989e+06
9.772372e-06  1.281290e+06
1.035142e-05  1.223129e+06
1.109175e-05  1.148312e+06
1.188502e-05  1.070029e+06
1.273503e-05  9.904937e+05
1.380384e-05  8.984331e+05
1.500000e-05  8.060030e+05
1.621810e-05  7.230685e+05
1.778279e-05  6.312666e+05
1.950000e-05  5.468300e+05
2.150000e-05  4.660470e+05
2.371374e-05  3.940484e+05
2.630268e-05  3.274176e+05
2.917427e-05  2.700707e+05
3.273407e-05  2.163257e+05
3.672823e-05  1.718930e+05
4.120975e-05  1.356143e+05
4.677351e-05  1.037091e+05
5.370318e-05  7.678121e+04
6.237348e-05  5.501152e+04
7.500000e-05  3.616620e+04
9.440609e-05  2.122410e+04
1.220000e-04  1.162180e+04
1.500000e-04  7.106300e+03
1.757924e-04  4.839998e+03
2.018366e-04  3.439581e+03
2.290868e-04  2.494567e+03
2.570396e-04  1.850115e+03
2.884032e-04  1.362828e+03
3.198895e-04  1.028183e+03
3.630781e-04  7.233438e+02
4.168694e-04  4.887131e+02
4.841724e-04  3.170989e+02
7.762471e-04  7.928423e+01
9.440609e-04  4.429375e+01
1.122018e-03  2.631350e+01
1.288250e-03  1.720259e+01
1.566751e-03  9.343947e+00
1.949845e-03  4.684923e+00
2.540973e-03  2.018723e+00
3.235937e-03  9.287544e-01
3.981072e-03  4.741074e-01
5.128614e-03  2.067907e-01
6.760830e-03  8.297458e-02
9.772372e-03  2.432027e-02
1.396368e-02  7.345851e-03
2.113489e-02  1.813656e-03
3.845918e-02  2.380058e-04
7.161434e-02  2.878506e-05
1.059254e-01  7.654604e-06
1.333521e-01  3.537342e-06
1.621810e-01  1.848784e-06
1.949845e-01  1.010636e-06
2.238721e-01  6.466699e-07
2.570396e-01  4.168265e-07
2.917427e-01  2.806951e-07
3.273407e-01  1.974176e-07
3.630781e-01  1.448270e-07
4.027170e-01  1.070255e-07
4.415705e-01  8.235856e-08
4.841724e-01  6.382823e-08
5.308844e-01  4.985473e-08
5.754399e-01  4.042368e-08
6.237348e-01  3.298130e-08
6.760830e-01  2.708619e-08
7.328245e-01  2.240318e-08
7.943282e-01  1.870017e-08
8.709636e-01  1.533489e-08
1.273503e+00  6.964777e-09
1.380384e+00  5.928222e-09
1.479108e+00  5.193025e-09
1.566751e+00  4.683422e-09
1.659587e+00  4.250666e-09
1.737801e+00  3.949427e-09
2.238721e+00  2.718770e-09
2.540973e+00  2.272282e-09
2.917427e+00  1.882892e-09
3.388442e+00  1.547329e-09
4.000000e+00  1.254500e-09
4.786301e+00  1.007318e-09
5.888437e+00  7.881870e-10
7.413102e+00  6.051590e-10
9.549926e+00  4.560750e-10
1.273503e+01  3.332910e-10
1.840772e+01  2.250970e-10
2.630268e+01  1.550250e-10
4.168694e+01  9.643110e-11
8.317638e+01  4.774730e-11
1.659587e+02  2.378070e-11
6.606934e+02  5.946830e-12
1.000000e+05  3.923300e-14
-1  -1
-2  0.0
-2  -2
