5.985000e-05  0.000000e+00
6.309570e-05  7.594700e+05
6.770880e-05  1.742850e+06
7.578160e-05  3.224390e+06
8.789080e-05  4.986070e+06
1.129460e-04  7.241630e+06
1.258930e-04  7.910400e+06
1.584890e-04  8.767040e+06
1.995260e-04  8.992000e+06
6.309570e-04  6.064970e+06
8.154790e-04  5.221830e+06
1.000000e-03  4.592060e+06
1.584890e-03  3.353870e+06
2.511890e-03  2.389800e+06
3.981070e-03  1.674680e+06
6.309570e-03  1.161090e+06
8.154790e-03  9.441770e+05
1.000000e-02  8.004190e+05
1.584890e-02  5.511520e+05
2.511890e-02  3.809790e+05
3.981070e-02  2.659860e+05
6.309570e-02  1.890420e+05
8.154790e-02  1.580760e+05
1.258930e-01  1.197580e+05
1.995260e-01  9.326930e+04
3.162280e-01  7.683470e+04
5.011870e-01  6.732990e+04
6.309570e-01  6.447890e+04
1.258930e+00  6.117890e+04
6.309570e+00  6.529950e+04
1.000000e+05  6.724770e+04
-1  -1
5.500000e-06  0.000000e+00
5.601200e-06  5.989040e+06
5.955390e-06  2.516190e+07
6.309570e-06  4.217800e+07
7.232180e-06  7.972650e+07
8.616090e-06  1.227490e+08
1.000000e-05  1.542590e+08
1.584890e-05  2.157400e+08
1.995260e-05  2.247710e+08
3.162280e-05  2.110960e+08
6.309570e-05  1.535320e+08
8.154790e-05  1.305900e+08
1.000000e-04  1.135010e+08
1.584890e-04  8.027970e+07
2.511890e-04  5.510910e+07
3.981070e-04  3.707960e+07
6.309570e-04  2.461870e+07
8.154790e-04  1.951870e+07
1.000000e-03  1.620460e+07
1.584890e-03  1.060770e+07
2.511890e-03  6.921640e+06
3.981070e-03  4.510080e+06
6.309570e-03  2.939450e+06
8.154790e-03  2.317570e+06
1.000000e-02  1.919810e+06
1.584890e-02  1.259500e+06
2.511890e-02  8.328550e+05
3.981070e-02  5.578410e+05
6.309570e-02  3.811220e+05
8.154790e-02  3.119550e+05
1.258930e-01  2.280950e+05
1.995260e-01  1.711380e+05
3.162280e-01  1.357250e+05
3.981070e-01  1.236100e+05
1.000000e+00  9.774670e+04
1.995260e+00  9.121810e+04
1.000000e+05  8.805230e+04
-1  -1
-2  -2
