6.510900e-03  0.000000e+00
6.728970e-03  4.061220e+01
7.137850e-03  1.100770e+02
7.853390e-03  2.137470e+02
8.926690e-03  3.355970e+02
1.129460e-02  5.086500e+02
1.258930e-02  5.670610e+02
1.584890e-02  6.511270e+02
1.995260e-02  6.898580e+02
3.162280e-02  6.747260e+02
1.000000e-01  4.615700e+02
2.511890e-01  3.351140e+02
6.309570e-01  2.865310e+02
1.584890e+00  2.939950e+02
6.309570e+00  3.578340e+02
1.584890e+01  4.130750e+02
3.981070e+01  4.703810e+02
1.000000e+02  5.207090e+02
1.000000e+05  5.561970e+02
-1  -1
7.664700e-04  0.000000e+00
8.248520e-04  2.235430e+03
9.124260e-04  5.309720e+03
1.000000e-03  8.081770e+03
1.129460e-03  1.166270e+04
1.258930e-03  1.469700e+04
1.995260e-03  2.458300e+04
3.162280e-03  2.835350e+04
5.011870e-03  2.697050e+04
1.000000e-02  2.053020e+04
1.584890e-02  1.586120e+04
2.511890e-02  1.187810e+04
3.981070e-02  8.780230e+03
6.309570e-02  6.508760e+03
8.154790e-02  5.547090e+03
1.258930e-01  4.318110e+03
1.995260e-01  3.444440e+03
2.511890e-01  3.135990e+03
6.309570e-01  2.500720e+03
1.258930e+00  2.431830e+03
1.584890e+01  3.145710e+03
1.000000e+05  3.354540e+03
-1  -1
6.629700e-04  0.000000e+00
7.472270e-04  9.133870e+03
8.104210e-04  1.549460e+04
9.052100e-04  2.364630e+04
1.000000e-03  3.033400e+04
1.129460e-03  3.753600e+04
1.258930e-03  4.299530e+04
1.584890e-03  5.155380e+04
1.995260e-03  5.634750e+04
2.511890e-03  5.800860e+04
5.011870e-03  5.096410e+04
1.000000e-02  3.712940e+04
1.584890e-02  2.840850e+04
2.511890e-02  2.123230e+04
3.981070e-02  1.573410e+04
6.309570e-02  1.172120e+04
8.154790e-02  1.002250e+04
1.258930e-01  7.849080e+03
1.995260e-01  6.302410e+03
2.511890e-01  5.756970e+03
6.309570e-01  4.648090e+03
1.258930e+00  4.560400e+03
1.584890e+01  5.925390e+03
1.000000e+05  6.189230e+03
-1  -1
6.522200e-04  0.000000e+00
7.391650e-04  2.033000e+04
8.043740e-04  3.398970e+04
9.021870e-04  5.133530e+04
1.000000e-03  6.542970e+04
1.129460e-03  8.003370e+04
1.258930e-03  9.105110e+04
1.584890e-03  1.081690e+05
1.995260e-03  1.175570e+05
2.511890e-03  1.205600e+05
6.309570e-03  9.593800e+04
